longitude,latitude,name
-112.72900, 39.61300, "BAKER (ABRAHAM CRATER) HOT SPRINGS  180"
-111.91800, 40.81500, "BECKS HOT SPRING                     133"
-113.38300, 37.16600, "BERRY SPRINGS                         75"
-112.86300, 38.13800, "BIG MAPLE SPRING                      70"
-112.64200, 40.74300, "BIG WARM SPRINGS                      72"
-111.80100, 40.17600, "BIRD ISLAND                           86"
-112.45400, 41.83300, "BLUE CREEK SPRING                     82"
-114.03800, 40.50200, "BLUE LAKE SPRING                      84"
-112.26600, 41.72200, "BOTHWELL WARM SPRINGS                 75"
-111.92900, 40.45800, "CAMP WILLIAMS                         70"
-111.52900, 40.03800, "CASTILLA SPRINGS                     104"
-111.65600, 41.03800, "COMO SPRINGS                          81"
-112.41300, 41.23900, "COMPTON SPRING                        72"
-112.87100, 38.77000, "COYOTE SPRING                         68"
-112.99900, 41.90100, "COYOTE SPRING                        109"
-113.48500, 39.42400, "COYOTE SPRING                         82"
-111.89500, 40.35300, "CRATER HOT SPRING                    111"
-112.08700, 41.65900, "CRYSTAL (MADSENS) HOT SPRINGS        129"
-111.91100, 40.48800, "CRYSTAL HOT SPRINGS                  187"
-112.05400, 41.83400, "CUTLER WARM SPRING                    73"
-112.42600, 40.17200, "DAVIS                                 68"
-112.74700, 40.53800, "DESERET LIVESTOCK                     75"
-112.73900, 40.55800, "DESERET LIVESTOCK SOUTH SPRING        72"
-112.73800, 40.56500, "DESERET LIVESTOCK SOUTH SPRINGS       73"
-111.33700, 40.11800, "DIAMOND FORK WARM SPRINGS             68"
-113.27200, 37.18900, "DIXIE (LAVERKIN) HOT SPRINGS         108"
-112.90400, 38.21700, "DOTSONS (RADIUM) WARM SPRING          91"
-111.92800, 40.54500, "EAST JORDAN CANAL                     73"
-111.89100, 40.33200, "FAULT ZONE SPRING                     90"
-113.39200, 39.84200, "FISH SPRINGS                          82"
-112.80300, 39.61600, "FUMAROLE BUTTE                        73"
-111.95800, 41.91700, "GANCHEFF SPRING                       88"
-114.03800, 39.46400, "GANDY WARM SPRINGS                    81"
-111.85800, 39.95500, "GOSHEN WARM SRINGS                    73"
-112.52400, 40.64700, "GRANTSVILLE WARM SPRINGS              77"
-113.52800, 37.13800, "GREEN SPRING                          75"
-112.49000, 38.85000, "HATTON HOT SPRING                    100"
-113.65400, 41.82900, "HEAD SPRING                           70"
-112.01700, 40.78800, "HOBO WARM SPRING                      84"
-112.17500, 41.13800, "HOOPER HOT SPRINGS                   140"
-112.70900, 40.61400, "HORSESHOE SPRINGS                     73"
-113.61000, 37.39300, "IRVINE SPRING                         70"
-112.11100, 38.60300, "JOHNSON WARM SPRING                   77"
-112.20200, 38.61300, "JOSEPH HOT SPRINGS                   147"
-113.95400, 41.56300, "KIMBER (ROSE) SPRING                  68"
-113.87700, 39.24900, "KNOLL SPRINGS                         68"
-113.26300, 41.82200, "L.G. CARTER SPRINGS                   77"
-113.31100, 41.81800, "LARSON SPRINGS                        70"
-112.43800, 37.94200, "LEFEVRE                               90"
-111.80600, 40.14600, "LINCOLN POINT WARM SPRINGS            90"
-112.25600, 41.58200, "LITTLE MOUNTAIN HOT SPRING           108"
-111.64500, 39.24600, "LIVINGSTON WARM SPRINGS               73"
-112.50600, 38.86400, "MEADOW HOT SPRINGS                   106"
-111.47500, 40.51700, "MIDWAY HOT SPRING                    115"
-111.48800, 40.52600, "MIDWAY HOT SPRINGS                   100"
-111.46800, 40.52500, "MIDWAY HOT SPRINGS                   104"
-112.10700, 38.63300, "MONROE (COOPER) HOT SPRINGS          169"
-112.42100, 40.39700, "MORGANS WARM SPRING                   80"
-113.41300, 39.88700, "NORTH SPRINGS                         82"
-111.92400, 41.23600, "OGDEN HOT SPRING                     135"
-111.82600, 41.32800, "PATIO SPRINGS                         68"
-112.44200, 41.44900, "POULSEN SPRING (SALT)                 72"
-113.39100, 41.83100, "PUGSLEY                               73"
-111.88100, 39.78800, "RAY LUNT SPRING                       68"
-112.53500, 37.17400, "RED CANYON                            72"
-112.09800, 38.63900, "RED HILL HOT SPRING                  171"
-112.90700, 40.65300, "REDLUM SPRING                         70"
-112.09600, 38.77400, "RICHFIELD WARM SPRINGS                73"
-112.84900, 38.50300, "ROOSEVELT HOT SPRINGS                133"
-112.42400, 40.39000, "RUSSELLS WARM SPRINGS                 72"
-111.82900, 38.98100, "SALT SPRING                           72"
-111.90500, 40.35000, "SARATOGA HOT SPRINGS                 111"
-113.63400, 37.17800, "SNOW SPRING                           70"
-113.51800, 39.33400, "SOUTH TULE SPRING                     77"
-109.22100, 40.46500, "SPLIT MOUNTAIN WARM SPRINGS           86"
-113.98600, 41.68700, "SPRING (HOT)                         108"
-112.87000, 38.76200, "SPRINGS                               68"
-112.28100, 41.64300, "SPRINGS                               72"
-112.04500, 39.89900, "SPRINGS                               72"
-111.69100, 39.18300, "STERLING (PEACOCK) WARM SPRING        72"
-112.23000, 41.57800, "STINKING HOT SPRINGS                 118"
-112.57800, 38.56000, "SULPHURDALE                           72"
-112.42400, 37.93700, "TEBBS                                 68"
-113.19700, 38.18600, "THERMO HOT SPRINGS                   185"
-113.20400, 38.17200, "THERMO HOT SPRINGS                   181"
-113.51500, 39.35000, "TULE SPRING                           82"
-113.86300, 39.40300, "TWIN SPRINGS                          68"
-112.15800, 41.85500, "UDY HOT SPRINGS                      124"
-112.91200, 38.18600, "US BLM                                91"
-112.62100, 40.73300, "UTAH FISH AND GAME DEPT               75"
-112.03100, 41.33800, "UTAH HOT SPRINGS                     138"
-113.68700, 37.33500, "VEYO HOT SPRING                       90"
-113.39900, 37.15800, "VIRGIN RIVER SPRING                   70"
-113.32700, 41.80800, "W.R. CARTER SPRINGS                   70"
-111.47800, 40.53600, "WARM DITCH SPRING                    115"
-110.42100, 37.70000, "WARM SPRING                           79"
-113.51300, 37.13700, "WARM SPRING                           75"
-113.61300, 41.61400, "WARM SPRING                           68"
-113.60300, 41.75600, "WARM SPRING                           81"
-110.82800, 40.44700, "WARM SPRINGS                          79"
-111.86700, 40.22800, "WARM SPRINGS                          75"
-111.86500, 40.23400, "WARM SPRINGS                          77"
-113.44700, 37.09600, "WARNER VALLEY SPRING                  70"
-111.89900, 40.78800, "WASATCH HOT SPRINGS                  108"
-112.90100, 38.15500, "WILLOW SPRING                         72"
-113.43000, 39.90600, "WILSON HEALTH SPRINGS                142"
-111.62200, 40.16700, "WOOD SPRINGS                          73"
-113.22000, 38.34000, "WOODHOUSE SPRING                      72"
-112.48400, 38.86900, "null                                  72"
-112.40600, 41.33600, "null                                  77"
-112.70300, 40.62500, "null                                  72"
-112.57900, 40.70300, "null                                  68"
-111.49300, 40.69700, "null                                  70"
-113.49100, 39.30500, "null                                  81"
-113.50400, 39.38800, "null                                  77"
-113.88100, 39.42900, "null                                  68"
-80.80600, 37.16000, "ALUM SPRINGS                          72"
-79.67300, 38.21800, "BOLAR SPRING                          73"
-79.65000, 38.23800, "BRAGG SPRING                          75"
-79.93300, 37.87000, "FALLING SPRING                        77"
-79.86100, 37.96300, "HEALING SPRINGS                       86"
-79.83000, 37.99700, "HOT SPRINGS                          106"
-79.98800, 37.86000, "LAYTON SPRING                         72"
-80.61900, 37.29000, "NEW RIVER WHITE SULPHUR SPRINGS       85"
-79.46200, 37.89800, "ROCKBRIDGE BATHS                      72"
-80.23800, 37.64500, "SWEET CHALYBEATE SPRING               75"
-79.78000, 38.05500, "WARM SPRINGS                          95"
-121.66700, 48.76300, "BAKER HOT SPRING                     108"
-121.72800, 45.70100, "COLLINS HOT SPRINGS                  122"
-121.80400, 48.78900, "DORR FUMAROLE FIELD                  194"
-121.18100, 46.04100, "FISH HATCHERY WARM SPRING             75"
-121.06200, 48.15000, "GAMMA HOT SPRINGS                    140"
-121.34200, 47.89200, "GARLAND MINERAL SPRINGS               84"
-121.39100, 47.48400, "GOLDMEYER HOT SPRINGS                127"
-122.26500, 46.37800, "GREEN RIVER SODA SPRING               86"
-119.47500, 48.97400, "HOT LAKE                             122"
-121.19200, 48.11800, "KENNEDY HOT SPRING                   100"
-121.13300, 45.82100, "KLICKITAT MINERAL SPRINGS             81"
-121.53600, 47.20100, "LESTER HOT SPRINGS                   120"
-121.81400, 46.75200, "LONGMIRE MINERAL SPRINGS              77"
-121.96200, 45.65800, "MOFFETTS (BONNEVILLE) HOT SPRINGS     97"
-121.49200, 46.20200, "MOUNT ADAMS FUMAROLES                150"
-121.75800, 46.85200, "MT RAINIER FUMAROLES                 162"
-122.19700, 46.19800, "MT ST HELENS FUMAROLES               190"
-121.56200, 46.73800, "OHANAPECOSH HOT SPRINGS              122"
-123.68200, 47.97700, "OLYMPIC HOT SPRINGS                  118"
-121.60000, 46.34500, "ORR CREEK WARM SPRINGS                72"
-121.70600, 46.57500, "PACKWOOD HOT SPRING                  100"
-119.45500, 48.90600, "POISON LAKE                          122"
-121.92700, 45.72300, "ROCK CREEK HOT SPRINGS                 H"
-121.15500, 47.70700, "SCENIC HOT SPRINGS                   122"
-121.81300, 48.77000, "SHERMAN CRATER FUMAROLES             266"
-120.95600, 46.45200, "SIMCOE SODA SPRINGS                   90"
-123.86400, 47.96900, "SOL DUC HOT SPRINGS                  122"
-121.80000, 45.72800, "ST MARTINS HOT SPRINGS               120"
-121.17000, 48.25400, "SULPHUR CREEK HOT SPRINGS             99"
-118.77100, 46.02400, "WARM SPRINGS CANYON WARM SPRING       72"
-78.23000, 39.61800, "BERKELEY SPRINGS                      72"
-79.97500, 38.16300, "MINNEHAHA SPRINGS                     70"
-80.24000, 37.63000, "OLD SWEET SPRING                      73"
-77.87700, 39.47100, "SWAN POND SPRING                      72"
-79.35300, 38.60500, "THORN SPRING                          72"
-110.74100, 43.54300, "ABERCROMBIE WARM SPRINGS              81"
-106.72500, 42.54500, "ALCOVA HOT SPRINGS                   129"
-110.72500, 44.79700, "AMPHITHEATER SPRINGS                 196"
-110.73200, 44.84200, "APOLLINARIS SPRING                     H"
-110.73800, 44.69300, "ARTISTS PAINTPOTS                    199"
-110.77500, 43.30000, "ASTORIA MINERAL HOT SPRINGS           99"
-110.99900, 42.82800, "AUBURN HOT SPRINGS                   144"
-110.30100, 44.55300, "BEACH SPRINGS                          H"
-110.74600, 44.67900, "BERYL SPRING                         198"
-110.73000, 44.76100, "BIJAH SPRING                         198"
-110.78800, 44.54400, "BLACK WARRIOR GROUP  SHELF SPRING    205"
-111.02200, 44.24400, "BOUNDARY CREEK HOT SPRINGS           181"
-110.83500, 43.47100, "BOYLES HILL SPRINGS                   86"
-109.19300, 44.49800, "BUFFALO BILL RESERVOIR SPRINGS         W"
-109.20400, 44.48200, "BUFFALO BILL RESERVOIR SPRINGS         W"
-109.22200, 44.49500, "BUFFALO BILL RESERVOIR SPRINGS         W"
-110.27500, 44.52100, "BUTTE SPRINGS                        187"
-110.39300, 44.90800, "CALCITE SPRINGS                      201"
-110.74100, 44.71100, "CHOCOLATE POTS                       124"
-110.70300, 44.73300, "CISTERN SPRING                       199"
-110.30800, 44.75600, "COFFEE POT HOT SPRINGS               196"
-109.11500, 44.51300, "DE MARIS SPRINGS                      97"
-105.39400, 42.66500, "DOUGLAS HOT SPRINGS                   86"
-110.34100, 44.58800, "EBRO SPRINGS                         136"
-110.70100, 44.72200, "ECHINUS GEYSER                       185"
-110.83500, 44.52600, "EXCELSIOR GEYSER CRATER              199"
-110.85900, 44.54300, "FAIRY SPRINGS                        201"
-110.79600, 44.53200, "FIVE SISTERS SPRINGS                 192"
-110.87100, 44.56600, "FLAT CONE SPRING  STEEP CONE         205"
-110.82800, 44.52000, "FLOOD GROUP                          203"
-110.46100, 44.70800, "FOREST SPRINGS                         H"
-110.81200, 44.55400, "FOUNTAIN GROUP                       201"
-110.80500, 44.55000, "FOUNTAIN PAINT POT                   136"
-110.71400, 44.75000, "GAS VENT                               H"
-110.61800, 44.61200, "GAS VENT                               H"
-110.69900, 44.74100, "GAS VENT                               H"
-110.63200, 44.60100, "GAS VENT EAST OF MARY LAKE             H"
-110.55500, 44.71500, "GAS VENTS                              H"
-110.67500, 44.82500, "GAS VENTS AT HORSESHOE HILL            H"
-110.62200, 44.59500, "GAS VENTS SOUTHEAST OF MARY LAKE       H"
-109.73200, 43.56000, "GEYSER (WARM SPRING CREEK SPRINGS)    84"
-110.72800, 44.69100, "GEYSER SPRINGS GROUP                 201"
-110.72400, 44.69700, "GIBBON HILL GEYSER                   199"
-110.44300, 43.36500, "GRANITE FALLS HOT SPRINGS            112"
-110.44500, 43.37000, "GRANITE HOT SPRING                   106"
-110.61600, 44.61600, "HIGHLAND HOT SPRINGS                   H"
-107.10500, 42.70200, "HORSE CREEK SPRINGS                   75"
-110.71200, 44.73300, "HORSESHOE SPRING                     187"
-110.68900, 44.98500, "HOT RIVER                            136"
-110.25600, 44.75200, "HOT SPRING                             H"
-110.23800, 44.64200, "HOT SPRING                             H"
-110.24200, 44.74300, "HOT SPRING BASIN GROUP               198"
-110.25800, 44.73900, "HOT SPRING BASIN GROUP               153"
-110.35800, 44.72300, "HOT SPRING ON MOSS CREEK             115"
-110.30000, 44.76600, "HOT SPRINGS                            H"
-110.69100, 44.57200, "HOT SPRINGS                            H"
-110.46800, 44.71100, "HOT SPRINGS                            H"
-110.03600, 44.70100, "HOT SPRINGS                            W"
-110.28200, 44.66700, "HOT SPRINGS                            H"
-110.43800, 44.61000, "HOT SPRINGS                            H"
-110.23600, 44.67200, "HOT SPRINGS                            H"
-110.02900, 44.73400, "HOT SPRINGS                            W"
-110.41800, 44.75200, "HOT SPRINGS AT SEVENMILE HOLE        189"
-110.32100, 44.59100, "HOT SPRINGS AT SULPHUR HILLS         196"
-110.61700, 44.60700, "HOT SPRINGS EAST OF MARY LAKE          H"
-110.23600, 44.59800, "HOT SPRINGS IN PELICAN VALLEY        156"
-110.37500, 44.69700, "HOT SPRINGS ON BOG CREEK             185"
-110.38400, 44.69000, "HOT SPRINGS ON BOG CREEK             199"
-110.32600, 44.68100, "HOT SPRINGS ON UPPER SOUR CREEK      194"
-110.81300, 44.51800, "HOT SPRINGS  RABBIT CREEK GROUP      198"
-110.16700, 44.84100, "HOT  ON LAMAR RIVER                    W"
-110.87400, 44.53200, "IMPERIAL GEYSER  SPRAY GEYSER        192"
-110.76800, 44.66200, "IRON SPRING                           86"
-110.69600, 43.95800, "JACKSON LAKE HOT SPRINGS             162"
-109.60500, 43.48900, "JAKEYS FORK SPRING                    68"
-110.99700, 42.81700, "JOHNSON SPRINGS                      115"
-110.32400, 44.73900, "JOSEPHS COAT SPRINGS                 199"
-110.61500, 43.63900, "KELLY WARM SPRING                     81"
-110.01900, 43.28200, "KENDALL WARM SPRING                   86"
-108.18800, 44.74900, "LITTLE SHEEP MOUNTAIN SPRING          68"
-109.66900, 43.52000, "LITTLE WARM SPRING                    77"
-110.70800, 44.96700, "MAMMOTH HOT SPRINGS                  163"
-110.75300, 44.68400, "MONUMENT GEYSER BASIN                197"
-110.81100, 44.57100, "MORNING MIST SPRINGS                 205"
-110.43200, 44.61700, "MUD GEYSERS                            H"
-110.43300, 44.62500, "MUD VOLCANO                          131"
-109.15600, 44.51100, "NEEDLE HOT SPRINGS                    75"
-110.19800, 43.90700, "NORTH BUFFALO FORK SPRINGS           113"
-110.29000, 44.67100, "PONUNTPA SPRINGS GROUP               180"
-110.80500, 44.56800, "QUAGMIRE GROUP                       203"
-110.86900, 44.56400, "QUEENS LAUNDRY                       192"
-110.82800, 44.51400, "RABBIT CREEK GROUP                   198"
-110.26900, 44.76900, "RAINBOW SPRINGS                      190"
-110.83400, 44.56300, "RIVER GROUP                          205"
-110.83200, 44.55600, "RIVER GROUP                          196"
-110.72400, 44.75300, "ROADSIDE SPRINGS  FRYING PAN SPRING  158"
-106.80400, 41.45000, "SARATOGA HOT SPRINGS                 129"
-110.78600, 44.67100, "SECRET VALLEY HOT SPRINGS             95"
-110.74000, 44.78600, "SEMI-CENTENNIAL GEYSER               198"
-110.40300, 44.75400, "SEVENMILE HOLE                       154"
-108.13800, 44.60800, "SHEEP MOUNTAIN SPRINGS                70"
-109.12900, 44.51300, "SHOSHONE HOT SPRINGS                  95"
-110.85000, 44.55100, "SPRINGS ON FAIRY CREEK                 H"
-110.73800, 44.78100, "STEAM VENTS AT ROARING MOUNTAIN        H"
-110.29700, 44.53000, "STEAMBOAT SPRINGS                    198"
-109.61600, 42.75000, "STEELE HOT SPRINGS                   102"
-110.43300, 44.62800, "SULPHUR CALDRON                      190"
-110.48200, 44.65300, "SULPHUR SPRINGS                      194"
-108.17200, 42.49200, "SWEETWATER STATION WARM SPRINGS       90"
-110.76700, 44.70200, "SYLVAN SPRINGS                       192"
-110.23400, 44.63400, "THE MUDKETTLES                         H"
-110.22600, 44.63400, "THE MUSHPOTS                           H"
-108.19400, 43.65400, "THERMOPOLIS HOT SPRINGS              133"
-110.25800, 44.54400, "TURBID SPRINGS                       198"
-110.31400, 44.58200, "VERMILION SPRINGS                    140"
-110.57200, 44.65600, "VIOLET SPRINGS                         H"
-110.47100, 44.70800, "WARM SPRING                            W"
-104.78100, 42.24900, "WARM SPRINGS (IMMIGRANTS WASHTUB)     70"
-108.83500, 43.00800, "WASHAKIE MINERAL HOT SPRINGS         111"
-110.42900, 44.76600, "WASHBURN HOT SPRINGS                 196"
-110.79100, 44.52900, "WHITE CREEK GROUP                    185"
-110.80100, 44.53700, "WHITE DOME GEYSER  SURPRISE POOL     203"
-110.69900, 44.78100, "WHITEROCK SPRINGS                    144"
-108.21300, 43.58300, "WIND RIVER CANYON SPRING              72"
-110.57900, 44.74200, "WOLF LAKE SPRINGS                     91"
-110.70100, 44.72800, "null                                 192"
-110.47500, 44.71400, "null                                 167"
-110.20300, 44.60000, "null                                  95"
-110.81600, 44.56600, "null                                 199"
-110.75000, 44.69000, "null                                 187"
-110.71500, 44.72000, "null                                 144"
-110.70800, 44.72200, "null                                 201"
